Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type,sector,framework,cpv
7024786CC8,AWARD,CENTRALE,2017-05-05 00:00:00.000,Variant 1,1,116000.0,FORNITURE,ORDINARI,0,35
7024786CC8,CONTRACT-START,CENTRALE,2017-05-12 00:00:00.000,Variant 1,1,116000.0,FORNITURE,ORDINARI,0,35
7024786CC8,VARIANT,CENTRALE,2018-11-27 00:00:00.000,Variant 1,1,116000.0,FORNITURE,ORDINARI,0,35
7024786CC8,CONTRACT-END,CENTRALE,2019-05-15 00:00:00.000,Variant 1,1,116000.0,FORNITURE,ORDINARI,0,35
702518995A,CREATION,CENTRALE,2017-03-27 00:00:00.000,Variant 1,1,143606.52,FORNITURE,ORDINARI,0,39
702518995A,AWARD,CENTRALE,2017-04-26 00:00:00.000,Variant 1,1,143606.52,FORNITURE,ORDINARI,0,39
702518995A,CONTRACT-START,CENTRALE,2017-04-28 00:00:00.000,Variant 1,1,143606.52,FORNITURE,ORDINARI,0,39
702518995A,VARIANT,CENTRALE,2017-05-30 00:00:00.000,Variant 1,1,143606.52,FORNITURE,ORDINARI,0,39
702518995A,CONTRACT-END,CENTRALE,2017-07-10 00:00:00.000,Variant 1,1,143606.52,FORNITURE,ORDINARI,0,39
70256440D7,CREATION,LAZIO,2017-05-25 00:00:00.000,Variant 1,1,208000.0,FORNITURE,ORDINARI,0,15
70256440D7,AWARD,LAZIO,2017-10-16 00:00:00.000,Variant 1,1,208000.0,FORNITURE,ORDINARI,0,15
70256440D7,CONTRACT-START,LAZIO,2017-10-16 00:00:00.000,Variant 1,1,208000.0,FORNITURE,ORDINARI,0,15
70256440D7,VARIANT,LAZIO,2018-06-25 00:00:00.000,Variant 1,1,208000.0,FORNITURE,ORDINARI,0,15
70256440D7,CONTRACT-END,LAZIO,2018-12-31 00:00:00.000,Variant 1,1,208000.0,FORNITURE,ORDINARI,0,15
7026208244,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-03-24 00:00:00.000,Variant 2,2,49155.0,FORNITURE,ORDINARI,0,44
7026208244,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-04-05 00:00:00.000,Variant 2,2,49155.0,FORNITURE,ORDINARI,0,44
7026208244,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-04-05 00:00:00.000,Variant 2,2,49155.0,FORNITURE,ORDINARI,0,44
7026208244,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2017-04-30 00:00:00.000,Variant 2,2,49155.0,FORNITURE,ORDINARI,0,44
7026208244,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2017-05-08 00:00:00.000,Variant 2,2,49155.0,FORNITURE,ORDINARI,0,44
7026302FD2,CREATION,TOSCANA,2017-03-28 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,1,9
7026302FD2,AWARD,TOSCANA,2017-03-28 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,1,9
7026302FD2,CONTRACT-START,TOSCANA,2017-03-29 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,1,9
7026302FD2,VARIANT,TOSCANA,2018-05-31 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,1,9
7026302FD2,CONTRACT-END,TOSCANA,2018-06-21 00:00:00.000,Variant 1,1,210000.0,FORNITURE,ORDINARI,1,9
7026572EA2,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2017-03-10 00:00:00.000,Variant 50,50,367500.0,FORNITURE,ORDINARI,0,24
7026572EA2,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2017-03-30 00:00:00.000,Variant 50,50,367500.0,FORNITURE,ORDINARI,0,24
7026572EA2,SUBCONTRACT,PROVINCIA AUTONOMA DI BOLZANO,2017-03-30 00:00:00.000,Variant 50,50,367500.0,FORNITURE,ORDINARI,0,24
7026572EA2,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2017-06-19 00:00:00.000,Variant 50,50,367500.0,FORNITURE,ORDINARI,0,24
7026572EA2,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2018-07-24 00:00:00.000,Variant 50,50,367500.0,FORNITURE,ORDINARI,0,24
7026572EA2,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2018-09-03 00:00:00.000,Variant 50,50,367500.0,FORNITURE,ORDINARI,0,24
702779718D,CREATION,TOSCANA,2017-05-03 00:00:00.000,Variant 21,21,122300.0,FORNITURE,ORDINARI,0,39
702779718D,PUBLICATION-IT,TOSCANA,2017-05-05 00:00:00.000,Variant 21,21,122300.0,FORNITURE,ORDINARI,0,39
702779718D,AWARD,TOSCANA,2017-08-01 00:00:00.000,Variant 21,21,122300.0,FORNITURE,ORDINARI,0,39
702779718D,CONTRACT-START,TOSCANA,2017-09-29 00:00:00.000,Variant 21,21,122300.0,FORNITURE,ORDINARI,0,39
702779718D,VARIANT,TOSCANA,2017-12-20 00:00:00.000,Variant 21,21,122300.0,FORNITURE,ORDINARI,0,39
702779718D,CONTRACT-END,TOSCANA,2018-04-30 00:00:00.000,Variant 21,21,122300.0,FORNITURE,ORDINARI,0,39
7028924394,CREATION,VENETO,2017-03-28 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7028924394,AWARD,VENETO,2017-03-28 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7028924394,CONTRACT-START,VENETO,2017-05-16 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7028924394,SUBCONTRACT,VENETO,2017-07-10 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7028924394,SUBCONTRACT,VENETO,2017-08-28 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7028924394,VARIANT,VENETO,2017-09-14 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7028924394,CONTRACT-END,VENETO,2017-09-18 00:00:00.000,Variant 131,131,157000.0,FORNITURE,ORDINARI,1,39
7032506F86,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2017-04-06 00:00:00.000,Variant 1,1,53200.0,FORNITURE,ORDINARI,0,19
7032506F86,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2017-09-14 00:00:00.000,Variant 1,1,53200.0,FORNITURE,ORDINARI,0,19
7032506F86,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2017-09-15 00:00:00.000,Variant 1,1,53200.0,FORNITURE,ORDINARI,0,19
7032506F86,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-09-10 00:00:00.000,Variant 1,1,53200.0,FORNITURE,ORDINARI,0,19
7032506F86,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2020-01-14 00:00:00.000,Variant 1,1,53200.0,FORNITURE,ORDINARI,0,19
7032541C69,CREATION,PROVINCIA AUTONOMA DI BOLZANO,2017-04-06 00:00:00.000,Variant 1,1,41000.0,FORNITURE,ORDINARI,0,19
7032541C69,AWARD,PROVINCIA AUTONOMA DI BOLZANO,2017-09-14 00:00:00.000,Variant 1,1,41000.0,FORNITURE,ORDINARI,0,19
7032541C69,CONTRACT-START,PROVINCIA AUTONOMA DI BOLZANO,2017-09-15 00:00:00.000,Variant 1,1,41000.0,FORNITURE,ORDINARI,0,19
7032541C69,VARIANT,PROVINCIA AUTONOMA DI BOLZANO,2019-09-10 00:00:00.000,Variant 1,1,41000.0,FORNITURE,ORDINARI,0,19
7032541C69,CONTRACT-END,PROVINCIA AUTONOMA DI BOLZANO,2020-01-14 00:00:00.000,Variant 1,1,41000.0,FORNITURE,ORDINARI,0,19
7032713A5A,CREATION,CENTRALE,2017-03-29 00:00:00.000,Variant 1,1,158827.77,FORNITURE,ORDINARI,1,48
7032713A5A,AWARD,CENTRALE,2017-03-29 00:00:00.000,Variant 1,1,158827.77,FORNITURE,ORDINARI,1,48
7032713A5A,CONTRACT-START,CENTRALE,2017-03-31 00:00:00.000,Variant 1,1,158827.77,FORNITURE,ORDINARI,1,48
7032713A5A,VARIANT,CENTRALE,2018-05-08 00:00:00.000,Variant 1,1,158827.77,FORNITURE,ORDINARI,1,48
7032713A5A,CONTRACT-END,CENTRALE,2020-03-30 00:00:00.000,Variant 1,1,158827.77,FORNITURE,ORDINARI,1,48
70331334F4,CREATION,LAZIO,2017-05-10 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,AWARD,LAZIO,2017-07-25 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,CONTRACT-START,LAZIO,2017-12-11 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,STATUS,LAZIO,2018-06-15 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,STATUS,LAZIO,2018-12-15 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,STATUS,LAZIO,2019-06-28 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,VARIANT,LAZIO,2019-12-16 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,STATUS,LAZIO,2019-12-31 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,STATUS,LAZIO,2020-06-30 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
70331334F4,CONTRACT-END,LAZIO,2020-07-07 00:00:00.000,Variant 132,132,980635.0,FORNITURE,ORDINARI,0,33
7034364CCC,CREATION,CENTRALE,2017-03-31 00:00:00.000,Variant 1,1,423600.0,FORNITURE,ORDINARI,1,30
7034364CCC,AWARD,CENTRALE,2017-03-31 00:00:00.000,Variant 1,1,423600.0,FORNITURE,ORDINARI,1,30
7034364CCC,CONTRACT-START,CENTRALE,2017-03-31 00:00:00.000,Variant 1,1,423600.0,FORNITURE,ORDINARI,1,30
7034364CCC,VARIANT,CENTRALE,2022-08-01 00:00:00.000,Variant 1,1,423600.0,FORNITURE,ORDINARI,1,30
7034364CCC,CONTRACT-END,CENTRALE,2022-12-12 00:00:00.000,Variant 1,1,423600.0,FORNITURE,ORDINARI,1,30
7036750DC9,CREATION,LOMBARDIA,2017-04-12 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,PUBLICATION-IT,LOMBARDIA,2017-04-12 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,AWARD,LOMBARDIA,2017-11-14 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,CONTRACT-START,LOMBARDIA,2018-01-10 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,VARIANT,LOMBARDIA,2019-11-04 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,VARIANT,LOMBARDIA,2019-12-09 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,VARIANT,LOMBARDIA,2020-01-13 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
7036750DC9,CONTRACT-END,LOMBARDIA,2020-02-29 00:00:00.000,Variant 133,133,200933.5,FORNITURE,ORDINARI,0,33
70386383D3,CREATION,EMILIA ROMAGNA,2017-04-28 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,1,33
70386383D3,AWARD,EMILIA ROMAGNA,2017-04-28 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,1,33
70386383D3,CONTRACT-START,EMILIA ROMAGNA,2017-05-02 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,1,33
70386383D3,VARIANT,EMILIA ROMAGNA,2018-03-01 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,1,33
70386383D3,CONTRACT-END,EMILIA ROMAGNA,2018-12-31 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,1,33
7039330EDE,CREATION,EMILIA ROMAGNA,2017-04-05 00:00:00.000,Variant 1,1,381586.8,FORNITURE,ORDINARI,1,33
7039330EDE,AWARD,EMILIA ROMAGNA,2017-04-05 00:00:00.000,Variant 1,1,381586.8,FORNITURE,ORDINARI,1,33
7039330EDE,CONTRACT-START,EMILIA ROMAGNA,2017-06-16 00:00:00.000,Variant 1,1,381586.8,FORNITURE,ORDINARI,1,33
7039330EDE,VARIANT,EMILIA ROMAGNA,2018-01-29 00:00:00.000,Variant 1,1,381586.8,FORNITURE,ORDINARI,1,33
7039330EDE,CONTRACT-END,EMILIA ROMAGNA,2018-06-30 00:00:00.000,Variant 1,1,381586.8,FORNITURE,ORDINARI,1,33
7039402A4A,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-04-07 00:00:00.000,Variant 2,2,94000.0,FORNITURE,ORDINARI,0,33
7039402A4A,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-04-14 00:00:00.000,Variant 2,2,94000.0,FORNITURE,ORDINARI,0,33
7039402A4A,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-04-14 00:00:00.000,Variant 2,2,94000.0,FORNITURE,ORDINARI,0,33
7039402A4A,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2018-11-09 00:00:00.000,Variant 2,2,94000.0,FORNITURE,ORDINARI,0,33
7039402A4A,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-06-10 00:00:00.000,Variant 2,2,94000.0,FORNITURE,ORDINARI,0,33
70394219F8,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-05-18 00:00:00.000,Variant 2,2,81000.0,FORNITURE,ORDINARI,0,33
70394219F8,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-06-26 00:00:00.000,Variant 2,2,81000.0,FORNITURE,ORDINARI,0,33
70394219F8,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-06-26 00:00:00.000,Variant 2,2,81000.0,FORNITURE,ORDINARI,0,33
70394219F8,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2017-12-18 00:00:00.000,Variant 2,2,81000.0,FORNITURE,ORDINARI,0,33
70394219F8,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-06-10 00:00:00.000,Variant 2,2,81000.0,FORNITURE,ORDINARI,0,33
70394512BC,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-05-11 00:00:00.000,Variant 2,2,130000.0,FORNITURE,ORDINARI,0,33
70394512BC,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-05-23 00:00:00.000,Variant 2,2,130000.0,FORNITURE,ORDINARI,0,33
70394512BC,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-05-23 00:00:00.000,Variant 2,2,130000.0,FORNITURE,ORDINARI,0,33
70394512BC,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2017-12-12 00:00:00.000,Variant 2,2,130000.0,FORNITURE,ORDINARI,0,33
70394512BC,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-06-07 00:00:00.000,Variant 2,2,130000.0,FORNITURE,ORDINARI,0,33
7039544F77,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-03-13 00:00:00.000,Variant 2,2,149000.0,FORNITURE,ORDINARI,0,33
7039544F77,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-04-05 00:00:00.000,Variant 2,2,149000.0,FORNITURE,ORDINARI,0,33
7039544F77,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-04-05 00:00:00.000,Variant 2,2,149000.0,FORNITURE,ORDINARI,0,33
7039544F77,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2017-12-19 00:00:00.000,Variant 2,2,149000.0,FORNITURE,ORDINARI,0,33
7039544F77,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-06-04 00:00:00.000,Variant 2,2,149000.0,FORNITURE,ORDINARI,0,33
7042737A6B,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-04-07 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,33
7042737A6B,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-04-21 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,33
7042737A6B,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-04-21 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,33
7042737A6B,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2017-11-09 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,33
7042737A6B,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2018-01-31 00:00:00.000,Variant 1,1,70000.0,FORNITURE,ORDINARI,0,33
7042750527,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-04-07 00:00:00.000,Variant 2,2,420000.0,FORNITURE,ORDINARI,0,33
7042750527,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-04-17 00:00:00.000,Variant 2,2,420000.0,FORNITURE,ORDINARI,0,33
7042750527,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-04-17 00:00:00.000,Variant 2,2,420000.0,FORNITURE,ORDINARI,0,33
7042750527,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2018-05-07 00:00:00.000,Variant 2,2,420000.0,FORNITURE,ORDINARI,0,33
7042750527,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2020-11-19 00:00:00.000,Variant 2,2,420000.0,FORNITURE,ORDINARI,0,33
7042765189,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-04-07 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-04-18 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-04-18 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,STATUS,PROVINCIA AUTONOMA DI TRENTO,2017-08-06 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2017-12-07 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,STATUS,PROVINCIA AUTONOMA DI TRENTO,2017-12-31 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2018-02-28 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
7042765189,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2019-03-19 00:00:00.000,Variant 134,134,1500000.0,FORNITURE,ORDINARI,0,33
70446060C7,CREATION,PROVINCIA AUTONOMA DI TRENTO,2017-03-20 00:00:00.000,Variant 2,2,45145.8,FORNITURE,ORDINARI,0,33
70446060C7,AWARD,PROVINCIA AUTONOMA DI TRENTO,2017-05-02 00:00:00.000,Variant 2,2,45145.8,FORNITURE,ORDINARI,0,33
70446060C7,CONTRACT-START,PROVINCIA AUTONOMA DI TRENTO,2017-05-02 00:00:00.000,Variant 2,2,45145.8,FORNITURE,ORDINARI,0,33
70446060C7,CONTRACT-END,PROVINCIA AUTONOMA DI TRENTO,2018-11-20 00:00:00.000,Variant 2,2,45145.8,FORNITURE,ORDINARI,0,33
70446060C7,VARIANT,PROVINCIA AUTONOMA DI TRENTO,2021-06-04 00:00:00.000,Variant 2,2,45145.8,FORNITURE,ORDINARI,0,33
7045068E04,CREATION,SICILIA,2017-04-14 00:00:00.000,Variant 1,1,204000.0,FORNITURE,ORDINARI,0,33
7045068E04,AWARD,SICILIA,2017-07-19 00:00:00.000,Variant 1,1,204000.0,FORNITURE,ORDINARI,0,33
7045068E04,CONTRACT-START,SICILIA,2017-09-01 00:00:00.000,Variant 1,1,204000.0,FORNITURE,ORDINARI,0,33
7045068E04,VARIANT,SICILIA,2018-08-08 00:00:00.000,Variant 1,1,204000.0,FORNITURE,ORDINARI,0,33
7045068E04,CONTRACT-END,SICILIA,2018-12-31 00:00:00.000,Variant 1,1,204000.0,FORNITURE,ORDINARI,0,33
7045131205,CREATION,CENTRALE,2017-05-04 00:00:00.000,Variant 1,1,79500.0,FORNITURE,ORDINARI,0,35
7045131205,AWARD,CENTRALE,2017-07-13 00:00:00.000,Variant 1,1,79500.0,FORNITURE,ORDINARI,0,35
7045131205,CONTRACT-START,CENTRALE,2017-12-07 00:00:00.000,Variant 1,1,79500.0,FORNITURE,ORDINARI,0,35
7045131205,VARIANT,CENTRALE,2018-03-27 00:00:00.000,Variant 1,1,79500.0,FORNITURE,ORDINARI,0,35
7045131205,CONTRACT-END,CENTRALE,2019-06-13 00:00:00.000,Variant 1,1,79500.0,FORNITURE,ORDINARI,0,35
704546232B,CREATION,SICILIA,2017-04-14 00:00:00.000,Variant 1,1,78000.0,FORNITURE,ORDINARI,0,33
704546232B,AWARD,SICILIA,2017-07-19 00:00:00.000,Variant 1,1,78000.0,FORNITURE,ORDINARI,0,33
704546232B,CONTRACT-START,SICILIA,2017-08-01 00:00:00.000,Variant 1,1,78000.0,FORNITURE,ORDINARI,0,33
704546232B,VARIANT,SICILIA,2018-08-08 00:00:00.000,Variant 1,1,78000.0,FORNITURE,ORDINARI,0,33
704546232B,CONTRACT-END,SICILIA,2018-12-31 00:00:00.000,Variant 1,1,78000.0,FORNITURE,ORDINARI,0,33
7045475DE2,CREATION,SICILIA,2017-04-14 00:00:00.000,Variant 1,1,55400.0,FORNITURE,ORDINARI,0,33
7045475DE2,AWARD,SICILIA,2017-07-19 00:00:00.000,Variant 1,1,55400.0,FORNITURE,ORDINARI,0,33
7045475DE2,CONTRACT-START,SICILIA,2017-08-01 00:00:00.000,Variant 1,1,55400.0,FORNITURE,ORDINARI,0,33
7045475DE2,VARIANT,SICILIA,2018-08-08 00:00:00.000,Variant 1,1,55400.0,FORNITURE,ORDINARI,0,33
7045475DE2,CONTRACT-END,SICILIA,2018-12-31 00:00:00.000,Variant 1,1,55400.0,FORNITURE,ORDINARI,0,33
7047446869,CREATION,TOSCANA,2017-04-13 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,AWARD,TOSCANA,2017-04-13 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,CONTRACT-START,TOSCANA,2017-06-12 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,VARIANT,TOSCANA,2017-12-19 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,VARIANT,TOSCANA,2019-07-03 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,VARIANT,TOSCANA,2019-08-02 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,VARIANT,TOSCANA,2019-10-31 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7047446869,CONTRACT-END,TOSCANA,2020-07-31 00:00:00.000,Variant 27,27,130619.5,FORNITURE,ORDINARI,1,15
7048608753,CREATION,CENTRALE,2017-04-13 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,35
7048608753,AWARD,CENTRALE,2017-09-14 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,35
7048608753,CONTRACT-START,CENTRALE,2017-09-14 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,35
7048608753,VARIANT,CENTRALE,2017-09-14 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,35
7048608753,CONTRACT-END,CENTRALE,2018-03-15 00:00:00.000,Variant 1,1,200000.0,FORNITURE,ORDINARI,0,35
7049933CBE,CREATION,EMILIA ROMAGNA,2017-04-14 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,AWARD,EMILIA ROMAGNA,2017-04-14 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,CONTRACT-START,EMILIA ROMAGNA,2017-04-14 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,STATUS,EMILIA ROMAGNA,2017-09-30 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,STATUS,EMILIA ROMAGNA,2017-12-31 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,STATUS,EMILIA ROMAGNA,2018-03-31 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,VARIANT,EMILIA ROMAGNA,2018-04-30 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,VARIANT,EMILIA ROMAGNA,2018-06-15 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7049933CBE,CONTRACT-END,EMILIA ROMAGNA,2018-06-30 00:00:00.000,Variant 135,135,1193997.2,FORNITURE,ORDINARI,1,65
7050800838,CREATION,SARDEGNA,2017-03-29 00:00:00.000,Variant 1,1,56112.0,FORNITURE,ORDINARI,0,33
7050800838,AWARD,SARDEGNA,2017-03-29 00:00:00.000,Variant 1,1,56112.0,FORNITURE,ORDINARI,0,33
7050800838,CONTRACT-START,SARDEGNA,2017-04-20 00:00:00.000,Variant 1,1,56112.0,FORNITURE,ORDINARI,0,33
7050800838,VARIANT,SARDEGNA,2017-12-19 00:00:00.000,Variant 1,1,56112.0,FORNITURE,ORDINARI,0,33
7050800838,CONTRACT-END,SARDEGNA,2018-04-19 00:00:00.000,Variant 1,1,56112.0,FORNITURE,ORDINARI,0,33
7050926035,CREATION,SARDEGNA,2017-03-29 00:00:00.000,Variant 1,1,208560.0,FORNITURE,ORDINARI,0,33
7050926035,AWARD,SARDEGNA,2017-03-29 00:00:00.000,Variant 1,1,208560.0,FORNITURE,ORDINARI,0,33
7050926035,CONTRACT-START,SARDEGNA,2017-04-20 00:00:00.000,Variant 1,1,208560.0,FORNITURE,ORDINARI,0,33
7050926035,VARIANT,SARDEGNA,2017-12-19 00:00:00.000,Variant 1,1,208560.0,FORNITURE,ORDINARI,0,33
7050926035,CONTRACT-END,SARDEGNA,2018-04-19 00:00:00.000,Variant 1,1,208560.0,FORNITURE,ORDINARI,0,33
70509346CD,CREATION,SARDEGNA,2017-03-29 00:00:00.000,Variant 1,1,182760.0,FORNITURE,ORDINARI,0,33
70509346CD,AWARD,SARDEGNA,2017-03-29 00:00:00.000,Variant 1,1,182760.0,FORNITURE,ORDINARI,0,33
70509346CD,CONTRACT-START,SARDEGNA,2017-04-20 00:00:00.000,Variant 1,1,182760.0,FORNITURE,ORDINARI,0,33
70509346CD,VARIANT,SARDEGNA,2017-12-19 00:00:00.000,Variant 1,1,182760.0,FORNITURE,ORDINARI,0,33
70509346CD,CONTRACT-END,SARDEGNA,2018-04-19 00:00:00.000,Variant 1,1,182760.0,FORNITURE,ORDINARI,0,33
70519816D0,CREATION,CENTRALE,2017-05-06 00:00:00.000,Variant 1,1,120000.0,FORNITURE,ORDINARI,0,44
70519816D0,AWARD,CENTRALE,2017-09-12 00:00:00.000,Variant 1,1,120000.0,FORNITURE,ORDINARI,0,44
70519816D0,CONTRACT-START,CENTRALE,2017-10-25 00:00:00.000,Variant 1,1,120000.0,FORNITURE,ORDINARI,0,44
70519816D0,VARIANT,CENTRALE,2020-04-08 00:00:00.000,Variant 1,1,120000.0,FORNITURE,ORDINARI,0,44
